e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_z,d_t_y,d_t_x,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w,speed
0.008,0.0,-0.001,0.005,-0.0119999999999999,0.008,0.0,0.003,-0.002,0.001,0.001,-0.009,0.006,0.002,-0.005,-0.0030000000000001,0.001,-0.002,-0.001,0.0,0.0,fast
0.007,0.001,-0.001,-0.002,-0.007,0.005,0.0,-0.012,0.01,-0.002,0.007,-0.029,0.01,-0.002,-0.001,-0.0049999999999998,0.0,0.0079999999999999,-0.005,0.0049999999999999,-0.001,fast
0.005,0.001,0.0,-0.0009999999999999,-0.004,0.002,0.0,-0.015,-0.002,0.0,0.003,-0.011,0.004,-0.005,0.005,0.0030000000000001,0.002,-0.001,0.002,-0.0029999999999999,0.0,fast
-0.007,0.003,-0.0039999999999999,0.0109999999999999,-0.001,0.0,-0.008,-0.0109999999999999,-0.0549999999999999,0.0,0.0149999999999999,-0.253,0.248,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.008,-0.006,0.001,0.004,0.006,-0.004,-0.0129999999999999,0.0239999999999999,0.033,-0.002,0.01,-0.012,0.011,0.0209999999999999,0.004,-0.0030000000000001,0.0,0.002,0.0029999999999999,-0.003,-0.001,fast
-0.0109999999999999,-0.001,-0.005,0.001,0.0,0.0,-0.002,0.0109999999999999,0.0,0.004,0.002,0.01,0.0,0.016,0.002,-0.0029999999999998,0.0,0.0069999999999999,0.002,-0.002,-0.001,fast
-0.0119999999999999,-0.009,-0.0069999999999999,-0.041,-0.014,0.017,0.009,0.012,0.002,0.002,-0.006,-0.001,0.001,-0.004,0.0,0.0,0.004,-0.002,0.005,0.001,0.0,fast
-0.0,0.004,0.002,0.001,0.002,-0.001,-0.017,0.003,-0.001,0.0,-0.004,-0.003,0.003,-0.001,0.001,-0.002,0.003,0.0069999999999999,-0.006,0.0049999999999999,0.0,fast
-0.0,0.0,0.001,-0.002,0.0,0.0,0.0,-0.0189999999999999,0.001,-0.008,0.001,-0.0479999999999999,0.001,-0.0299999999999999,0.003,-0.0029999999999998,-0.001,0.01,-0.002,-0.001,-0.002,fast
0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.021,-0.002,0.002,0.005,-0.0239999999999999,0.0089999999999998,-0.002,0.006,0.002,-0.004,-0.001,0.0059999999999999,-0.004,0.0,fast
-0.0,0.0,0.0,-0.349,-1.101,-1.633,0.001,-0.003,-0.003,0.0119999999999999,-0.553,-1.128,-1.5550000000000002,-0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.002,0.0,0.002,0.001,-0.001,0.0009999999999998,0.01,-0.0,0.001,-0.002,-0.0109999999999999,-0.01,-0.004,-0.0429999999999999,0.002,-0.0010000000000001,-0.0029999999999999,0.0,0.002,-0.004,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,-0.009,0.001,0.004,0.01,0.002,-0.001,0.001,-0.004,0.0,0.002,0.001,-0.002,0.0010000000000001,-0.001,-0.001,0.002,0.003,0.001,fast
-0.0109999999999999,0.001,-0.008,0.0219999999999999,-0.005,-0.006,-0.023,0.0009999999999999,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.007,0.001,-0.0019999999999999,-0.009,-0.01,0.01,-0.0079999999999999,0.0009999999999999,0.001,0.001,-0.002,0.0,0.001,0.0019999999999999,-0.004,0.002,0.004,0.001,-0.006,0.005,0.001,fast
-0.006,0.004,0.002,-0.004,-0.045,0.0339999999999999,-0.005,-0.0,0.001,0.001,-0.002,0.002,0.002,0.005,-0.0049999999999999,0.0029999999999996,0.004,-0.004,-0.0079999999999999,0.0049999999999999,0.003,fast
-0.0,-0.001,0.0,0.0,0.007,-0.006,0.0,0.001,0.0,0.0,-0.002,0.0,0.001,0.0,-0.005,0.0010000000000003,0.002,-0.0039999999999999,-0.009,0.002,0.001,fast
0.001,0.001,0.0,0.0,-0.002,0.002,-0.002,0.0019999999999999,0.0,0.0,-0.002,0.001,0.001,0.0,-0.003,-0.0009999999999998,0.001,0.0,-0.003,-0.001,0.0,fast
-0.0,-0.001,0.0,0.0,0.001,0.0,0.0,0.002,0.0,-0.002,0.0069999999999999,-0.0039999999999999,-0.002,-0.004,-0.002,0.0,-0.001,0.0,0.0,-0.001,0.0,fast
0.001,0.001,-0.001,-0.003,0.002,-0.002,0.003,-0.0,0.0,0.001,0.0,0.002,-0.001,0.003,-0.0029999999999999,0.0009999999999998,0.0,-0.001,0.003,0.001,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.004,0.0,-0.002,-0.001,-0.006,0.003,0.003,-0.009,0.005,0.0,0.027,0.008,-0.011,-0.002,0.001,-0.0030000000000001,-0.002,0.005,-0.0059999999999999,0.013,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,-0.003,0.001,0.0059999999999999,0.003,-0.003,0.0059999999999999,0.007,0.018,0.0,-0.148,0.454,-0.3430000000000001,0.038,0.005,-0.0009999999999998,0.002,-0.004,0.01,-0.011,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0049999999999999,-0.002,0.0,-0.0019999999999999,-0.002,0.0,0.01,0.008,0.001,0.001,0.008,-0.005,0.003,0.003,-0.0019999999999999,0.0009999999999998,-0.002,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.047,-0.002,-0.005,-0.048,-0.176,0.129,-0.098,0.014,0.004,0.002,-0.001,-0.013,0.009,0.0099999999999999,-0.003,-0.0019999999999997,-0.002,-0.005,0.002,-0.002,0.0,fast
0.0119999999999999,-0.001,0.001,0.01,0.017,-0.012,0.0059999999999999,-0.006,0.003,-0.005,-0.002,0.0249999999999999,-0.0079999999999998,-0.0039999999999999,0.0,-0.004,-0.001,0.009,-0.003,0.005,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0050000000000003,0.0089999999999999,-0.007,0.003,-0.004,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.0099999999999999,-0.001,-0.004,0.0389999999999999,0.0709999999999999,-0.0559999999999999,0.038,0.005,0.0,0.001,-0.0029999999999999,0.027,-0.014,0.003,-0.002,0.0,-0.002,-0.004,-0.002,0.001,0.001,fast
0.016,-0.003,0.0,-0.016,-0.006,0.006,-0.015,-0.006,0.007,-0.0089999999999999,0.036,0.009,0.005,0.0509999999999999,0.0,-0.0050000000000003,-0.002,0.002,-0.001,0.002,0.0,fast
0.0049999999999999,0.003,-0.003,-0.0029999999999999,-0.003,0.002,-0.0029999999999999,-0.0139999999999999,0.001,-0.003,0.001,-0.0159999999999999,0.004,-0.005,0.002,0.0020000000000002,0.001,-0.001,0.001,-0.003,0.0,fast
0.001,-0.001,0.0,0.0,0.001,0.0,-0.0039999999999999,-0.016,-0.006,-0.002,0.0,-0.0219999999999999,0.013,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.002,0.0,0.012,0.007,-0.005,0.007,0.0129999999999999,-0.008,0.0029999999999999,-0.031,0.12,-0.068,-0.027,0.001,-0.0020000000000002,0.0,-0.001,0.0,0.0,0.0,fast
-0.002,-0.001,0.0,0.001,-0.012,0.005,-0.001,0.006,0.0,0.0029999999999999,-0.002,0.009,-0.005,0.0,0.0,-0.0050000000000003,-0.001,0.01,-0.0019999999999999,0.002,-0.001,fast
-0.016,0.001,-0.002,0.001,0.019,-0.008,0.004,0.005,0.001,0.0019999999999999,-0.002,0.005,-0.003,-0.003,-0.001,0.004,0.0,-0.0029999999999999,0.001,0.0,0.0,fast
-0.009,0.002,0.001,0.0019999999999999,0.005,-0.007,0.023,0.007,0.003,0.002,0.0039999999999999,0.0,-0.001,0.0,-0.0009999999999999,0.0030000000000001,0.0,-0.003,-0.0019999999999999,-0.001,0.001,fast
0.0109999999999999,0.004,-0.001,0.025,-0.016,0.0209999999999999,-0.036,0.0119999999999999,0.0,0.0,-0.001,0.0,0.001,0.0039999999999999,-0.001,-0.004,-0.001,0.001,-0.001,0.003,0.0,fast
0.011,-0.001,0.002,0.0099999999999999,-0.007,0.005,0.004,-0.006,0.009,-0.002,0.007,-0.0179999999999999,0.003,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,-0.001,0.0,0.0009999999999999,-0.001,0.001,-0.001,-0.017,-0.004,0.0,-0.0049999999999999,-0.021,0.012,-0.004,0.0019999999999999,0.0030000000000001,0.001,-0.001,0.0029999999999999,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.017,-0.003,-0.0109999999999999,-0.017,0.004,-0.004,0.018,0.0139999999999999,-0.003,0.004,-0.016,0.0129999999999999,-0.006,0.016,-0.001,-0.0059999999999997,0.002,0.0119999999999999,0.0,-0.001,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0119999999999999,0.002,-0.002,-0.013,0.002,-0.0029999999999998,0.002,0.0129999999999999,0.002,0.001,0.006,0.003,-0.003,-0.002,-0.006,0.0059999999999997,-0.002,-0.0109999999999999,-0.0029999999999999,-0.001,0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009999999999999,-0.0030000000000001,-0.002,0.004,-0.0009999999999999,0.0009999999999999,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.004,0.002,0.0,0.0049999999999999,0.004,-0.003,0.004,-0.015,0.0,-0.001,0.001,-0.02,0.007,0.0,0.002,0.004,0.001,-0.0049999999999999,0.002,-0.002,0.001,fast
-0.0,0.0,0.0,0.002,0.0,0.0,0.001,-0.0119999999999999,-0.003,-0.0049999999999999,-0.002,-0.02,0.01,-0.011,0.002,0.0009999999999998,0.002,0.001,0.0,0.002,0.0,fast
-0.002,0.0,0.001,-0.004,0.0,0.0,-0.002,-0.001,0.004,-0.003,0.096,-0.032,0.053,0.158,0.001,-0.004,-0.001,0.0049999999999999,0.0009999999999999,-0.0019999999999999,0.0,fast
-0.001,-0.001,0.0,-0.0069999999999999,-0.0129999999999999,0.007,-0.002,0.006,-0.003,0.0,0.009,-0.001,0.002,0.007,0.001,-0.0020000000000002,0.001,-0.002,-0.001,0.002,0.0,fast
-0.01,0.001,0.0019999999999999,0.007,-0.002,0.001,0.001,0.0019999999999999,0.0,0.001,0.0,-0.004,0.003,0.003,0.0,0.0030000000000001,0.002,-0.0009999999999999,0.0019999999999999,0.0,0.0,fast
-0.008,-0.002,-0.001,-0.006,0.007,-0.003,0.0,-0.0,0.0,0.001,0.0,0.0,0.0,0.003,-0.0019999999999999,0.004,0.001,0.0,0.0,0.001,0.0,fast
0.001,0.0,0.001,0.003,0.011,-0.009,0.004,0.002,0.0,0.0019999999999999,-0.0059999999999999,0.004,-0.001,0.008,-0.002,-0.0020000000000002,-0.002,0.0019999999999999,-0.0029999999999999,0.0,0.0,fast
0.006,0.0,0.003,0.004,0.006,-0.005,0.0039999999999999,-0.001,0.0,-0.001,0.002,-0.001,0.001,0.001,-0.0009999999999999,-0.004,-0.003,0.005,-0.002,0.0039999999999999,0.0,fast
-0.0,0.001,0.0,-0.002,0.001,0.0,-0.003,-0.012,0.004,-0.0029999999999999,-0.001,0.012,-0.006,-0.0099999999999999,0.0,0.0009999999999998,0.0,0.0,0.0,0.0009999999999999,0.0,fast
-0.0,0.0,0.0,0.0,0.001,0.0,0.001,-0.0049999999999999,-0.005,-0.0059999999999999,0.0059999999999999,-0.014,0.007,-0.009,0.002,0.004,0.004,-0.002,0.002,-0.003,0.0,fast
-0.001,0.0,-0.001,-0.0059999999999999,-0.007,0.004,-0.001,0.008,-0.004,-0.002,0.013,-0.0619999999999999,0.039,-0.005,0.0019999999999999,-0.0020000000000002,0.002,-0.001,-0.0029999999999999,0.004,0.0,fast
-0.0019999999999999,0.0,0.0,0.001,-0.006,0.003,0.002,0.01,-0.001,0.002,0.0,0.007,-0.003,0.0099999999999999,0.0009999999999999,-0.0049999999999998,0.0,0.005,0.0,-0.001,0.0,fast
-0.0059999999999999,0.0,-0.001,0.0,-0.004,0.002,0.002,0.012,0.001,0.0029999999999999,-0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.002,-0.001,0.003,-0.002,0.025,-0.017,0.004,0.004,0.0,0.002,-0.0039999999999999,0.003,-0.002,-0.001,0.0,0.0010000000000003,0.0,-0.001,0.0,-0.002,0.0,fast
0.0069999999999999,0.0,0.002,-0.015,-0.015,0.012,-0.016,0.003,0.001,0.001,-0.0069999999999999,0.0159999999999999,-0.007,0.005,-0.002,0.0,0.0,-0.001,0.0,0.001,0.0,fast
0.007,0.0,0.001,0.004,0.004,-0.002,0.0,-0.0139999999999999,0.013,-0.002,0.0349999999999999,-0.079,0.014,-0.01,-0.002,-0.0029999999999998,-0.002,0.004,-0.003,0.001,0.0,fast
-0.002,0.001,0.0,0.004,0.003,-0.003,0.001,-0.036,-0.006,-0.003,0.018,-0.0519999999999999,0.024,0.0089999999999999,0.0039999999999999,0.004,0.006,-0.005,0.006,-0.002,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.001,0.0,0.0029999999999999,0.0209999999999999,0.004,-0.002,-0.0079999999999999,0.011,-0.001,0.002,0.015,-0.066,0.04,-0.006,-0.0009999999999999,-0.0029999999999996,-0.002,-0.0009999999999999,-0.004,-0.005,0.0,fast
-0.006,-0.001,-0.002,0.01,0.01,-0.006,-0.0049999999999999,-0.0049999999999999,0.012,0.019,-0.015,0.004,0.002,0.0159999999999999,0.0,0.0,0.0,0.002,0.003,0.0,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0059999999999999,-0.016,-0.024,0.014,-0.006,0.0119999999999999,0.001,0.003,0.001,-0.003,0.005,0.008,-0.003,0.0010000000000003,0.001,-0.002,-0.0029999999999999,0.0029999999999999,0.0,fast
0.005,-0.001,0.005,0.032,0.033,-0.023,0.019,0.0099999999999999,0.001,-0.003,-0.0409999999999999,0.068,-0.016,-0.003,-0.0009999999999999,0.0,0.002,0.0,-0.005,0.007,0.0,fast
0.003,0.001,0.001,0.002,0.001,-0.001,-0.003,-0.0209999999999999,0.001,-0.002,-0.0489999999999999,-0.014,0.002,-0.039,0.001,-0.0009999999999998,0.0,0.0069999999999999,0.0,0.003,-0.001,fast
-0.0029999999999999,0.002,0.001,-0.0139999999999999,-0.0629999999999999,0.043,-0.02,-0.003,-0.008,0.017,0.113,-0.074,0.0319999999999999,0.0139999999999999,0.002,0.002,0.001,-0.001,0.0009999999999999,0.0,0.0,fast
-0.001,0.001,0.001,-0.001,-0.011,0.008,-0.003,-0.016,-0.005,0.001,0.011,-0.042,0.01,-0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.006,0.0,-0.023,-0.005,0.005,-0.0059999999999999,0.017,0.009,-0.0029999999999999,0.052,-0.1489999999999999,0.12,-0.006,0.001,-0.002,0.0,0.0039999999999999,0.001,0.003,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999,-0.002,0.0,0.003,0.0009999999999999,-0.001,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.0029999999999999,0.002,-0.0099999999999999,-0.033,-0.02,0.008,0.011,0.018,0.002,0.002,0.0139999999999999,0.002,-0.002,-0.004,-0.008,-0.0009999999999998,-0.002,-0.008,-0.002,-0.001,0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.0229999999999999,-0.011,-0.0039999999999999,0.0049999999999999,0.007,-0.008,0.0179999999999999,-0.011,-0.003,-0.0189999999999999,0.081,0.012,0.0059999999999998,0.042,-0.001,-0.0009999999999998,-0.006,0.002,-0.001,-0.004,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.001,0.0,0.0,0.001,-0.004,0.002,0.0,-0.014,-0.005,-0.0049999999999999,-0.0049999999999999,-0.017,0.009,-0.017,0.0009999999999999,0.0030000000000001,-0.001,-0.001,0.001,-0.001,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0079999999999999,-0.001,-0.003,0.003,0.023,-0.0089999999999998,0.01,0.009,0.003,0.002,-0.001,0.002,-0.001,-0.0069999999999999,0.0009999999999999,-0.0030000000000001,-0.002,0.0,-0.001,-0.001,0.0,fast
-0.0099999999999999,0.0,-0.001,-0.0029999999999999,0.017,-0.013,0.005,0.006,0.0,0.0,0.0049999999999999,0.006,-0.004,-0.004,0.0,0.004,0.002,-0.0039999999999999,0.001,-0.002,0.0,fast
-0.001,0.0,0.011,-0.0249999999999999,-0.0939999999999999,0.0709999999999999,-0.0449999999999999,0.004,0.0,0.001,-0.002,-0.01,0.006,0.008,-0.003,0.0,0.0,-0.002,0.0,0.0,0.0,fast
0.009,0.0,0.002,-0.001,0.001,-0.001,0.0,-0.003,-0.001,-0.001,0.004,-0.015,0.01,-0.0009999999999999,-0.0019999999999999,-0.0049999999999998,-0.001,0.005,-0.001,0.0019999999999999,-0.001,fast
0.0069999999999999,0.001,-0.001,-0.0069999999999999,-0.001,-0.001,-0.003,-0.0139999999999999,-0.001,-0.0019999999999999,-0.003,-0.008,0.004,0.003,-0.001,-0.002,-0.002,0.0049999999999999,-0.001,0.003,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0030000000000001,0.001,-0.003,-0.0009999999999999,-0.001,0.001,fast
-0.0,0.0,-0.0009999999999999,-0.0189999999999999,-0.009,-0.005,0.009,0.008,0.01,0.003,-0.024,-0.033,0.02,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.006,0.002,0.0009999999999999,0.001,-0.0499999999999999,0.0189999999999999,0.006,0.0069999999999999,0.001,0.001,0.0,0.005,-0.003,-0.001,0.001,-0.004,-0.001,0.002,0.0,0.0019999999999999,0.0,fast
-0.016,-0.003,0.004,0.011,0.027,-0.001,-0.03,0.008,0.001,0.0029999999999999,0.001,0.005,-0.002,0.0049999999999999,0.0,0.004,0.002,-0.004,0.001,-0.0049999999999999,0.0,fast
-0.008,-0.002,-0.004,-0.016,-0.02,0.01,0.0,0.018,0.003,0.0049999999999999,0.002,-0.001,0.001,0.0,-0.004,-0.0009999999999998,-0.001,-0.015,-0.0009999999999999,-0.0069999999999999,0.0,fast
0.023,0.002,-0.001,-0.0219999999999999,0.002,-0.004,-0.002,0.004,-0.003,0.003,-0.019,0.037,-0.019,0.013,-0.002,-0.0109999999999998,-0.005,0.019,0.0019999999999999,0.01,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.005,0.002,-0.001,-0.007,-0.0139999999999999,0.009,-0.0089999999999999,-0.036,-0.006,-0.006,-0.015,-0.048,0.023,0.0039999999999999,0.004,0.0110000000000001,0.003,-0.008,0.0029999999999999,-0.002,0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.004,-0.003,-0.0019999999999999,0.0059999999999999,-0.0209999999999999,0.015,-0.021,0.002,-0.005,0.004,-0.0069999999999999,0.0189999999999999,-0.014,0.001,-0.001,-0.0049999999999998,-0.002,0.005,-0.001,0.001,-0.001,fast
-0.0199999999999999,0.006,-0.0059999999999999,0.006,0.009,-0.001,-0.002,0.002,0.001,0.0019999999999999,-0.001,-0.001,0.0,-0.003,-0.001,0.0029999999999998,0.0,-0.002,-0.003,0.0,0.0,fast
-0.017,0.001,-0.007,-0.01,0.02,-0.014,0.011,0.0039999999999999,0.0,0.001,0.0029999999999999,0.007,-0.004,0.001,-0.001,0.0069999999999996,0.001,-0.0019999999999999,0.001,-0.0019999999999999,0.0,fast
-0.002,0.006,0.002,-0.004,0.002,0.01,-0.0429999999999999,0.0079999999999999,0.0,0.0,0.005,0.005,-0.003,-0.004,-0.0019999999999999,-0.0030000000000001,-0.005,-0.005,-0.004,-0.002,0.0,fast
0.0079999999999999,0.001,0.002,-0.0069999999999999,-0.016,0.019,-0.033,0.001,-0.002,0.001,0.008,0.005,-0.002,-0.002,-0.001,-0.0049999999999998,-0.002,0.0049999999999999,0.004,-0.0029999999999999,-0.001,fast
0.01,0.001,0.002,0.001,-0.012,0.0069999999999998,0.0059999999999999,-0.017,-0.002,-0.0049999999999999,-0.0069999999999999,-0.0219999999999999,0.013,-0.002,0.0,0.0,0.001,0.0,-0.0019999999999999,0.001,0.0,fast
0.003,0.0,0.001,-0.0009999999999999,-0.001,0.003,-0.007,-0.0089999999999999,0.001,-0.002,-0.008,0.014,-0.009,0.0019999999999999,0.002,0.0020000000000002,0.002,-0.003,0.001,0.0,0.0,fast
0.008,-0.003,-0.003,0.0029999999999999,-0.004,0.003,0.001,-0.0049999999999999,0.0,-0.002,0.005,-0.004,0.002,-0.008,0.003,0.0010000000000003,0.003,-0.001,0.0,0.0,0.0,fast
0.001,0.0,0.0,0.004,0.001,-0.001,0.0,0.001,-0.001,0.0029999999999999,-0.134,1.165,1.6190000000000002,0.0209999999999999,0.002,-0.0019999999999997,0.001,0.001,0.001,-0.002,-0.001,fast
-0.003,-0.001,-0.0029999999999999,0.0,0.006,-0.004,0.001,0.01,-0.001,0.0049999999999999,-0.0099999999999999,-0.005,0.002,0.001,0.001,-0.0029999999999996,0.001,0.002,0.0,-0.001,0.0,fast
-0.0059999999999999,0.0,-0.001,-0.001,-0.004,0.002,0.0,0.0149999999999999,0.001,0.005,-0.001,-0.008,0.004,-0.0089999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0059999999999999,0.001,0.0039999999999999,-0.0039999999999999,0.005,-0.002,-0.006,0.014,0.003,0.002,-0.0029999999999999,0.008,-0.004,0.004,-0.001,0.0,0.001,-0.002,0.0,0.0009999999999999,0.0,fast
0.008,0.0,0.003,0.013,0.002,0.0,-0.002,-0.0,0.004,0.001,-0.016,-0.002,0.002,0.005,-0.0019999999999999,-0.0010000000000003,0.0,-0.001,-0.002,0.003,0.001,fast
0.021,0.005,0.001,-0.0029999999999999,-0.012,0.01,-0.013,-0.005,0.003,-0.002,-0.0049999999999999,0.059,-0.0179999999999999,0.0139999999999999,-0.001,-0.004,-0.003,0.0099999999999999,-0.0039999999999999,0.005,0.0,fast
0.01,0.003,-0.0049999999999999,-0.018,-0.013,0.007,0.001,-0.041,-0.001,-0.007,-0.0069999999999999,-0.0469999999999999,0.021,-0.006,0.005,0.008,0.004,-0.0049999999999999,-0.002,0.007,0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.013,-0.007,-0.005,-0.089,-0.283,0.0479999999999999,-0.086,0.01,0.01,-0.01,-0.004,-0.028,0.016,-0.0259999999999999,-0.0009999999999999,-0.0089999999999998,-0.004,0.004,0.004,-0.01,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0439999999999999,0.031,0.001,-0.038,0.172,-0.1029999999999999,-0.01,0.0149999999999999,0.003,0.0009999999999999,0.003,-0.003,0.002,-0.005,-0.004,0.0099999999999997,-0.001,-0.009,0.004,-0.001,0.0,fast
0.0229999999999999,0.005,-0.002,-0.015,-0.0469999999999999,0.0339999999999999,-0.0219999999999999,0.006,0.0,-0.001,-0.0009999999999999,0.006,-0.004,-0.004,-0.0019999999999999,-0.0030000000000001,-0.002,0.002,-0.002,0.002,0.0,fast
0.013,-0.001,0.002,0.016,0.016,-0.01,0.005,-0.009,0.001,0.0,-0.01,0.001,-0.001,-0.003,0.001,-0.0020000000000002,-0.001,0.006,-0.004,0.0159999999999999,0.0,fast
0.008,0.006,-0.003,-0.008,-0.009,0.005,-0.001,-0.018,-0.001,-0.0019999999999999,0.0,-0.015,0.007,-0.002,0.001,0.0030000000000001,-0.001,-0.001,0.002,-0.001,0.0,fast
